sample_id,d_path,d_name,batch_idx,batch_name,seq_no,code,spec_name,line_code,lot_id,test_case,fine_code,coarse_code,product_code,product_fine,product_coarse,is_special,tensor_path
B20_1431_125080909,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1431#HYZBCS125080909.D,1431#HYZBCS125080909.D,20,20250808,1431.0,HYZ,云烟（紫）,B,125080909,BCS125080909,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1849_B20_1431_125080909.npz
B20_1432_125080902,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1432#HYZCCS125080902.D,1432#HYZCCS125080902.D,20,20250808,1432.0,HYZ,云烟（紫）,C,125080902,CCS125080902,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1850_B20_1432_125080902.npz
B20_1433_125080905,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1433#HYZCCS125080905.D,1433#HYZCCS125080905.D,20,20250808,1433.0,HYZ,云烟（紫）,C,125080905,CCS125080905,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1851_B20_1433_125080905.npz
B20_1434_125080907,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1434#RJDACS125080907.D,1434#RJDACS125080907.D,20,20250808,1434.0,RJD,红塔山（软经典）,A,125080907,ACS125080907,RJD,RJD,RJD,RJD,RJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/RJD/1852_B20_1434_125080907.npz
B20_1435_125080910,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1435#YJDACS125080910.D,1435#YJDACS125080910.D,20,20250808,1435.0,YJD,红塔山（硬经典）,A,125080910,ACS125080910,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/YJD/1853_B20_1435_125080910.npz
B20_1436_125081104,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1436#H88CCS125081104.D,1436#H88CCS125081104.D,20,20250808,1436.0,H88,红河（88）,C,125081104,CCS125081104,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/H88/1854_B20_1436_125081104.npz
B20_1437_125081106,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1437#H88CCS125081106.D,1437#H88CCS125081106.D,20,20250808,1437.0,H88,红河（88）,C,125081106,CCS125081106,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/H88/1855_B20_1437_125081106.npz
B20_1438_125081108,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1438#H88CCS125081108.D,1438#H88CCS125081108.D,20,20250808,1438.0,H88,红河（88）,C,125081108,CCS125081108,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/H88/1856_B20_1438_125081108.npz
B20_1439_125081110,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1439#H99CCS125081110.D,1439#H99CCS125081110.D,20,20250808,1439.0,H99,红河（99）,C,125081110,CCS125081110,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/H99/1857_B20_1439_125081110.npz
B20_1440_125081112,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1440#HMDACS125081112.D,1440#HMDACS125081112.D,20,20250808,1440.0,HMD,牡丹（软）,A,125081112,ACS125081112,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HMD/1858_B20_1440_125081112.npz
B20_1441_125081103,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1441#HRJBCS125081103.D,1441#HRJBCS125081103.D,20,20250808,1441.0,HRJ,红河（软甲）,B,125081103,BCS125081103,HRJ,HRJ,HRJ,HRJ,HRJ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HRJ/1859_B20_1441_125081103.npz
B20_1442_125081101,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1442#HYZBCS125081101.D,1442#HYZBCS125081101.D,20,20250808,1442.0,HYZ,云烟（紫）,B,125081101,BCS125081101,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1860_B20_1442_125081101.npz
B20_1443_125081107,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1443#HYZBCS125081107.D,1443#HYZBCS125081107.D,20,20250808,1443.0,HYZ,云烟（紫）,B,125081107,BCS125081107,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1861_B20_1443_125081107.npz
B20_1444_125081109,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1444#HYZBCS125081109.D,1444#HYZBCS125081109.D,20,20250808,1444.0,HYZ,云烟（紫）,B,125081109,BCS125081109,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1862_B20_1444_125081109.npz
B20_1445_125081111,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1445#HYZBCS125081111.D,1445#HYZBCS125081111.D,20,20250808,1445.0,HYZ,云烟（紫）,B,125081111,BCS125081111,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1863_B20_1445_125081111.npz
B20_1446_125081105,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1446#HYZBCS125081105.D,1446#HYZBCS125081105.D,20,20250808,1446.0,HYZ,云烟（紫）,B,125081105,BCS125081105,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1864_B20_1446_125081105.npz
B20_1447_125081102,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1447#YJDACS125081102.D,1447#YJDACS125081102.D,20,20250808,1447.0,YJD,红塔山（硬经典）,A,125081102,ACS125081102,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/YJD/1865_B20_1447_125081102.npz
B20_1448_425081209,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1448#H88CCS425081209.D,1448#H88CCS425081209.D,20,20250808,1448.0,H88,红河（88）,C,425081209,CCS425081209,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/H88/1866_B20_1448_425081209.npz
B20_1449_125081205,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1449#HYZBCS125081205.D,1449#HYZBCS125081205.D,20,20250808,1449.0,HYZ,云烟（紫）,B,125081205,BCS125081205,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/HYZ/1867_B20_1449_125081205.npz
B20_1450_125081204,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/1450#YJDACS125081204.D,1450#YJDACS125081204.D,20,20250808,1450.0,YJD,红塔山（硬经典）,A,125081204,ACS125081204,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/YJD/1868_B20_1450_125081204.npz
B20_0000_blank,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250808/blank.D,blank.D,20,20250808,,BLANK,空白样,,,blank,BLANK,BLANK,BLANK,BLANK,BLANK,True,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250808/BLANK/1869_B20_0000_blank.npz
B21_0000_0#balnk,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/0#balnk.D,0#balnk.D,21,20250815,0.0,BLANK,空白样,,,0#balnk,BLANK,BLANK,BLANK,BLANK,BLANK,True,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/BLANK/1870_B21_0000_0_balnk.npz
B21_1451_125081212,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1451#H88ACS125081212.D,1451#H88ACS125081212.D,21,20250815,1451.0,H88,红河（88）,A,125081212,ACS125081212,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1871_B21_1451_125081212.npz
B21_1453_125081202,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1453#H88BCS125081202.D,1453#H88BCS125081202.D,21,20250815,1453.0,H88,红河（88）,B,125081202,BCS125081202,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1872_B21_1453_125081202.npz
B21_1454_125081217,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1454#H88CCS125081217.D,1454#H88CCS125081217.D,21,20250815,1454.0,H88,红河（88）,C,125081217,CCS125081217,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1873_B21_1454_125081217.npz
B21_1455_425081213,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1455#H88CCS425081213.D,1455#H88CCS425081213.D,21,20250815,1455.0,H88,红河（88）,C,425081213,CCS425081213,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1874_B21_1455_425081213.npz
B21_1456_125081218,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1456#H99CCS125081218.D,1456#H99CCS125081218.D,21,20250815,1456.0,H99,红河（99）,C,125081218,CCS125081218,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H99/1875_B21_1456_125081218.npz
B21_1457_125081219,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1457#H99CCS125081219.D,1457#H99CCS125081219.D,21,20250815,1457.0,H99,红河（99）,C,125081219,CCS125081219,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H99/1876_B21_1457_125081219.npz
B21_1458_125081201,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1458#HMDACS125081201.D,1458#HMDACS125081201.D,21,20250815,1458.0,HMD,牡丹（软）,A,125081201,ACS125081201,HMD,HMD,HMD,HMD,HMD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HMD/1877_B21_1458_125081201.npz
B21_1459_125081211,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1459#HRJBCS125081211.D,1459#HRJBCS125081211.D,21,20250815,1459.0,HRJ,红河（软甲）,B,125081211,BCS125081211,HRJ,HRJ,HRJ,HRJ,HRJ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HRJ/1878_B21_1459_125081211.npz
B21_1460_125081216,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1460#HYZBCS125081216.D,1460#HYZBCS125081216.D,21,20250815,1460.0,HYZ,云烟（紫）,B,125081216,BCS125081216,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1879_B21_1460_125081216.npz
B21_1461_425081202,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1461#HYZBCS425081202.D,1461#HYZBCS425081202.D,21,20250815,1461.0,HYZ,云烟（紫）,B,425081202,BCS425081202,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1880_B21_1461_425081202.npz
B21_1462_425081204,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1462#HYZBCS425081204.D,1462#HYZBCS425081204.D,21,20250815,1462.0,HYZ,云烟（紫）,B,425081204,BCS425081204,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1881_B21_1462_425081204.npz
B21_1463_425081206,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1463#HYZBCS425081206.D,1463#HYZBCS425081206.D,21,20250815,1463.0,HYZ,云烟（紫）,B,425081206,BCS425081206,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1882_B21_1463_425081206.npz
B21_1464_425081208,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1464#HYZBCS425081208.D,1464#HYZBCS425081208.D,21,20250815,1464.0,HYZ,云烟（紫）,B,425081208,BCS425081208,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1883_B21_1464_425081208.npz
B21_1465_425081210,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1465#HYZCCS425081210.D,1465#HYZCCS425081210.D,21,20250815,1465.0,HYZ,云烟（紫）,C,425081210,CCS425081210,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1884_B21_1465_425081210.npz
B21_1466_425081211,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1466#HYZCCS425081211.D,1466#HYZCCS425081211.D,21,20250815,1466.0,HYZ,云烟（紫）,C,425081211,CCS425081211,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1885_B21_1466_425081211.npz
B21_1467_425081212,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1467#HYZCCS425081212.D,1467#HYZCCS425081212.D,21,20250815,1467.0,HYZ,云烟（紫）,C,425081212,CCS425081212,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1886_B21_1467_425081212.npz
B21_1468_125081206,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1468#RJDACS125081206.D,1468#RJDACS125081206.D,21,20250815,1468.0,RJD,红塔山（软经典）,A,125081206,ACS125081206,RJD,RJD,RJD,RJD,RJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/RJD/1887_B21_1468_125081206.npz
B21_1469_125081207,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1469#RJDACS125081207.D,1469#RJDACS125081207.D,21,20250815,1469.0,RJD,红塔山（软经典）,A,125081207,ACS125081207,RJD,RJD,RJD,RJD,RJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/RJD/1888_B21_1469_125081207.npz
B21_1470_125081208,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1470#YJDACS125081208.D,1470#YJDACS125081208.D,21,20250815,1470.0,YJD,红塔山（硬经典）,A,125081208,ACS125081208,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/YJD/1889_B21_1470_125081208.npz
B21_1471_125081209,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1471#YJDACS125081209.D,1471#YJDACS125081209.D,21,20250815,1471.0,YJD,红塔山（硬经典）,A,125081209,ACS125081209,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/YJD/1890_B21_1471_125081209.npz
B21_1472_125081301,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1472#H88ACS125081301.D,1472#H88ACS125081301.D,21,20250815,1472.0,H88,红河（88）,A,125081301,ACS125081301,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1891_B21_1472_125081301.npz
B21_1473_125081318,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1473#H88ACS125081318.D,1473#H88ACS125081318.D,21,20250815,1473.0,H88,红河（88）,A,125081318,ACS125081318,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1892_B21_1473_125081318.npz
B21_1474_225081301,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1474#H88ACS225081301.D,1474#H88ACS225081301.D,21,20250815,1474.0,H88,红河（88）,A,225081301,ACS225081301,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1893_B21_1474_225081301.npz
B21_1475_425081304,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1475#H88BCS425081304.D,1475#H88BCS425081304.D,21,20250815,1475.0,H88,红河（88）,B,425081304,BCS425081304,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1894_B21_1475_425081304.npz
B21_1476_125081316,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1476#H88CCS125081316.D,1476#H88CCS125081316.D,21,20250815,1476.0,H88,红河（88）,C,125081316,CCS125081316,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1895_B21_1476_125081316.npz
B21_1477_425081302,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1477#H88CCS425081302.D,1477#H88CCS425081302.D,21,20250815,1477.0,H88,红河（88）,C,425081302,CCS425081302,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1896_B21_1477_425081302.npz
B21_1478_425081303,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1478#H88CCS425081303.D,1478#H88CCS425081303.D,21,20250815,1478.0,H88,红河（88）,C,425081303,CCS425081303,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1897_B21_1478_425081303.npz
B21_1479_125081310,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1479#H99CCS125081310.D,1479#H99CCS125081310.D,21,20250815,1479.0,H99,红河（99）,C,125081310,CCS125081310,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H99/1898_B21_1479_125081310.npz
B21_1480_125081313,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1480#H99CCS125081313.D,1480#H99CCS125081313.D,21,20250815,1480.0,H99,红河（99）,C,125081313,CCS125081313,H99,H99,H99,H99,H99,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H99/1899_B21_1480_125081313.npz
B21_1481_125081323,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1481#HRJBCS125081323.D,1481#HRJBCS125081323.D,21,20250815,1481.0,HRJ,红河（软甲）,B,125081323,BCS125081323,HRJ,HRJ,HRJ,HRJ,HRJ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HRJ/1900_B21_1481_125081323.npz
B21_1482_125081319,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1482#HYZBCS125081319.D,1482#HYZBCS125081319.D,21,20250815,1482.0,HYZ,云烟（紫）,B,125081319,BCS125081319,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1901_B21_1482_125081319.npz
B21_1483_125081320,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1483#HYZBCS125081320.D,1483#HYZBCS125081320.D,21,20250815,1483.0,HYZ,云烟（紫）,B,125081320,BCS125081320,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1902_B21_1483_125081320.npz
B21_1484_125081321,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1484#HYZBCS125081321.D,1484#HYZBCS125081321.D,21,20250815,1484.0,HYZ,云烟（紫）,B,125081321,BCS125081321,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1903_B21_1484_125081321.npz
B21_1485_125081322,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1485#HYZBCS125081322.D,1485#HYZBCS125081322.D,21,20250815,1485.0,HYZ,云烟（紫）,B,125081322,BCS125081322,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1904_B21_1485_125081322.npz
B21_1486_125081324,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1486#HYZBCS125081324.D,1486#HYZBCS125081324.D,21,20250815,1486.0,HYZ,云烟（紫）,B,125081324,BCS125081324,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1905_B21_1486_125081324.npz
B21_1487_125081325,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1487#HYZBCS125081325.D,1487#HYZBCS125081325.D,21,20250815,1487.0,HYZ,云烟（紫）,B,125081325,BCS125081325,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1906_B21_1487_125081325.npz
B21_1488_125081304,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1488#HYZCCS125081304.D,1488#HYZCCS125081304.D,21,20250815,1488.0,HYZ,云烟（紫）,C,125081304,CCS125081304,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1907_B21_1488_125081304.npz
B21_1489_125081306,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1489#HYZCCS125081306.D,1489#HYZCCS125081306.D,21,20250815,1489.0,HYZ,云烟（紫）,C,125081306,CCS125081306,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1908_B21_1489_125081306.npz
B21_1490_225081302,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1490#HYZCCS225081302.D,1490#HYZCCS225081302.D,21,20250815,1490.0,HYZ,云烟（紫）,C,225081302,CCS225081302,HYZ,HYZ,HYZ,HYZ,HYZ,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/HYZ/1909_B21_1490_225081302.npz
B21_1491_125081311,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1491#RJDACS125081311.D,1491#RJDACS125081311.D,21,20250815,1491.0,RJD,红塔山（软经典）,A,125081311,ACS125081311,RJD,RJD,RJD,RJD,RJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/RJD/1910_B21_1491_125081311.npz
B21_1492_125081314,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1492#RJDACS125081314.D,1492#RJDACS125081314.D,21,20250815,1492.0,RJD,红塔山（软经典）,A,125081314,ACS125081314,RJD,RJD,RJD,RJD,RJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/RJD/1911_B21_1492_125081314.npz
B21_1493_125081307,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1493#YJDACS125081307.D,1493#YJDACS125081307.D,21,20250815,1493.0,YJD,红塔山（硬经典）,A,125081307,ACS125081307,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/YJD/1912_B21_1493_125081307.npz
B21_1494_125081309,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1494#YJDACS125081309.D,1494#YJDACS125081309.D,21,20250815,1494.0,YJD,红塔山（硬经典）,A,125081309,ACS125081309,YJD,YJD,YJD,YJD,YJD,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/YJD/1913_B21_1494_125081309.npz
B21_1495_125081401,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1495#H88ACS125081401.D,1495#H88ACS125081401.D,21,20250815,1495.0,H88,红河（88）,A,125081401,ACS125081401,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1914_B21_1495_125081401.npz
B21_1496_125081403,/home/ubuntu/sunlong/gcms_consistency_old/dataset/20250815/1496#H88ACS125081403.D,1496#H88ACS125081403.D,21,20250815,1496.0,H88,红河（88）,A,125081403,ACS125081403,H88,H88,H88,H88,H88,False,/home/ubuntu/sunlong/gcms_consistency_old/new_prepared_data/tensors/20250815/H88/1915_B21_1496_125081403.npz
